apex,assessed,score,band,unassessed_reason,D1,D2,D3,D4,D5,D6,Q1,F1,F2,candidates_responded,protocol_era,requests,methodology_version,candidates_version
orbt.finance,1,35,Discoverable,,fail,pass,fail,fail,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
orbuc.io,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,16,0.2.0-draft,2026-08-04
orchardagentic.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,6,0.2.0-draft,2026-08-04
orcool.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,17,0.2.0-draft,2026-08-04
orderbook-depth-x402-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
oreilly.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,28,0.2.0-draft,2026-08-04
organic-text-mcp.vercel.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
organicwebchecker.com,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,26,0.2.0-draft,2026-08-04
organikpi.com,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,pass,mcp-server-card-json,,16,0.2.0-draft,2026-08-04
orggen.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,22,0.2.0-draft,2026-08-04
orgsdk.ai,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
origami-entreprises.fr,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,17,0.2.0-draft,2026-08-04
origineparis.com,1,80,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,fail,,legacy,22,0.2.0-draft,2026-08-04
origingrid.net,1,70,Connectable,,fail,fail,pass,fail,pass,pass,fail,fail,fail,,modern,35,0.2.0-draft,2026-08-04
orionlabsone.cc,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,38,0.2.0-draft,2026-08-04
orioralabs.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
orisha-data.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,19,0.2.0-draft,2026-08-04
orivox.org,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,15,0.2.0-draft,2026-08-04
orkes.io,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,16,0.2.0-draft,2026-08-04
oro-intel.com,1,10,Text-only,,fail,error,fail,fail,skip,skip,skip,pass,fail,,,15,0.2.0-draft,2026-08-04
orsf.sk,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
orshot.com,1,80,Connectable,,pass,fail,fail,pass,pass,fail,skip,pass,fail,mcp-json|mcp-bare|mcp-server-card-json,modern,21,0.2.0-draft,2026-08-04
orthotomeo.app,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,13,0.2.0-draft,2026-08-04
osamahassouna.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,17,0.2.0-draft,2026-08-04
osf-master-server.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,15,0.2.0-draft,2026-08-04
oss-intel-mcp-production.up.railway.app,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,39,0.2.0-draft,2026-08-04
othmen-mohammadi.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,6,0.2.0-draft,2026-08-04
ottasia.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,13,0.2.0-draft,2026-08-04
ottodata.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,15,0.2.0-draft,2026-08-04
ottotheagent.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,22,0.2.0-draft,2026-08-04
ou-reports.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
outagedeck.com,1,95,Agent-ready,,pass,fail,pass,pass,pass,pass,pass,pass,fail,mcp-json,legacy,19,0.2.0-draft,2026-08-04
outdoorithm.com,1,85,Connectable,,fail,fail,pass,fail,pass,fail,skip,pass,pass,,legacy,42,0.2.0-draft,2026-08-04
outlit.ai,1,50,Discoverable,,pass,fail,fail,fail,fail,skip,skip,pass,pass,ai-catalog,,32,0.2.0-draft,2026-08-04
outliyr.com,1,50,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,pass,,,16,0.2.0-draft,2026-08-04
outris.com,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,30,0.2.0-draft,2026-08-04
outscraper.com,1,70,Connectable,,fail,fail,pass,fail,pass,fail,skip,fail,fail,,modern,24,0.2.0-draft,2026-08-04
outset.ai,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,15,0.2.0-draft,2026-08-04
overcomestress.io,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,34,0.2.0-draft,2026-08-04
overlayqa.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
ovhcloud.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
ovrsea.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
owlgrouptrading.com,1,100,Agent-ready,,pass,fail,pass,fail,pass,pass,pass,pass,pass,mcp-json,legacy,19,0.2.0-draft,2026-08-04
owlx.app,1,90,Agent-ready,,fail,fail,pass,fail,pass,pass,pass,fail,pass,,legacy,18,0.2.0-draft,2026-08-04
ownership-provenance-protocol.replit.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
oxylabs.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,17,0.2.0-draft,2026-08-04
oyosihxkecspjkiligga.supabase.co,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
ozma.app,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,18,0.2.0-draft,2026-08-04
ozor.ai,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,27,0.2.0-draft,2026-08-04
p7n.tech,1,70,Connectable,,fail,fail,pass,pass,pass,fail,skip,fail,fail,,modern,20,0.2.0-draft,2026-08-04
pabs.co.nz,1,35,Discoverable,,fail,fail,fail,pass,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
packageguard-k4s4.onrender.com,1,70,Connectable,,fail,fail,pass,fail,pass,fail,skip,fail,fail,,legacy,32,0.2.0-draft,2026-08-04
packagento.com,1,85,Connectable,,pass,fail,pass,pass,pass,fail,skip,pass,pass,mcp-json|mcp-bare|mcp-server-card-json,modern,21,0.2.0-draft,2026-08-04
packagesmcp-perception-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
packmind.ai,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,38,0.2.0-draft,2026-08-04
packrift.com,1,80,Connectable,,pass,fail,fail,pass,pass,pass,fail,pass,fail,mcp-json,legacy,24,0.2.0-draft,2026-08-04
packzoo.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,16,0.2.0-draft,2026-08-04
pactlayer.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,14,0.2.0-draft,2026-08-04
pactlio.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,25,0.2.0-draft,2026-08-04
padel.how,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,14,0.2.0-draft,2026-08-04
pagecrawl.io,1,85,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,pass,,modern,18,0.2.0-draft,2026-08-04
pagelens.dev,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,16,0.2.0-draft,2026-08-04
pagelensai.com,1,50,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,pass,,,26,0.2.0-draft,2026-08-04
pagelive.io,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,fail,,,13,0.2.0-draft,2026-08-04
paichart.app,1,45,Discoverable,,pass,fail,fail,pass,skip,skip,skip,pass,fail,mcp-json,,14,0.2.0-draft,2026-08-04
paidsync.ai,1,50,Discoverable,,pass,fail,fail,pass,skip,skip,skip,pass,pass,mcp-json|mcp-server-card-json,,17,0.2.0-draft,2026-08-04
painspotter.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,14,0.2.0-draft,2026-08-04
pairgora.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,13,0.2.0-draft,2026-08-04
pairoa.com,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,fail,,,15,0.2.0-draft,2026-08-04
pak-labs.com,1,70,Connectable,,fail,fail,pass,fail,pass,pass,fail,fail,fail,,legacy,22,0.2.0-draft,2026-08-04
paladinfi.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
palatemcp.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
palisade.email,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,28,0.2.0-draft,2026-08-04
palmyr.ai,1,75,Connectable,,fail,fail,pass,fail,pass,fail,skip,fail,pass,,legacy,19,0.2.0-draft,2026-08-04
pandadoc.com,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,29,0.2.0-draft,2026-08-04
pandev-metrics.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,14,0.2.0-draft,2026-08-04
pangolinfo.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,22,0.2.0-draft,2026-08-04
pantheon.run,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,17,0.2.0-draft,2026-08-04
pantryaide.com,1,70,Connectable,,fail,fail,pass,pass,pass,fail,skip,fail,fail,,modern,17,0.2.0-draft,2026-08-04
pantrypersona.com,1,50,Discoverable,,pass,fail,fail,pass,skip,skip,skip,pass,pass,mcp-json|mcp-server-card-json,,28,0.2.0-draft,2026-08-04
pantts.com,1,40,Discoverable,,pass,fail,fail,pass,fail,skip,skip,fail,pass,mcp-server-card-json,,13,0.2.0-draft,2026-08-04
panya.health,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
papacasper.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,15,0.2.0-draft,2026-08-04
papayapay.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
paperdock.dev,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,15,0.2.0-draft,2026-08-04
paperee.co.kr,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,15,0.2.0-draft,2026-08-04
paperlantern.ai,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,30,0.2.0-draft,2026-08-04
paperlink.online,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,32,0.2.0-draft,2026-08-04
papersflow.ai,1,15,Text-only,,skip,fail,fail,skip,skip,skip,skip,pass,pass,,,8,0.2.0-draft,2026-08-04
papertext.app,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,3,0.2.0-draft,2026-08-04
paraiso.sampa.br,1,100,Agent-ready,,pass,fail,pass,fail,pass,pass,pass,pass,pass,mcp-json,legacy,21,0.2.0-draft,2026-08-04
paralelo.bo,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
parallaxvinc.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,13,0.2.0-draft,2026-08-04
parallect.ai,1,80,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,fail,,modern,22,0.2.0-draft,2026-08-04
parallel.ai,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,17,0.2.0-draft,2026-08-04
parceled.ai,1,80,Connectable,,pass,fail,fail,pass,pass,fail,skip,pass,fail,mcp-json,modern,31,0.2.0-draft,2026-08-04
parcellaunch.com,1,100,Agent-ready,,pass,fail,pass,fail,pass,pass,pass,pass,pass,mcp-json,legacy,19,0.2.0-draft,2026-08-04
parkinzi.com,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,pass,mcp-json,,14,0.2.0-draft,2026-08-04
parlay.run,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,27,0.2.0-draft,2026-08-04
parse.gl,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,15,0.2.0-draft,2026-08-04
parsebounce.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,14,0.2.0-draft,2026-08-04
parsley.id,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,25,0.2.0-draft,2026-08-04
parsons.ai,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,14,0.2.0-draft,2026-08-04
partglyph.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
particle.pro,1,85,Connectable,,pass,fail,fail,pass,pass,fail,skip,pass,pass,mcp-server-card-json,modern,20,0.2.0-draft,2026-08-04
partreel.com,1,100,Agent-ready,,fail,fail,pass,fail,pass,pass,pass,pass,pass,,legacy,22,0.2.0-draft,2026-08-04
partstable.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,18,0.2.0-draft,2026-08-04
pasal.id,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,17,0.2.0-draft,2026-08-04
password-strength-x402-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
pasteapp.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,17,0.2.0-draft,2026-08-04
pastehtml.dev,1,80,Connectable,,pass,fail,fail,pass,pass,fail,skip,pass,fail,mcp-server-card-json,modern,19,0.2.0-draft,2026-08-04
pastemd.io,1,85,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,pass,,modern,19,0.2.0-draft,2026-08-04
pastepile.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,25,0.2.0-draft,2026-08-04
pastesheet.com,1,50,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,pass,,,12,0.2.0-draft,2026-08-04
pastml.com,1,35,Discoverable,,pass,fail,fail,pass,skip,skip,skip,fail,fail,mcp-server-card-json,,17,0.2.0-draft,2026-08-04
patchistry-mcp-server.vercel.app,1,35,Discoverable,,pass,fail,fail,fail,skip,skip,skip,fail,fail,mcp-json,,27,0.2.0-draft,2026-08-04
patchrooms.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,14,0.2.0-draft,2026-08-04
patent-intel-mcp-production.up.railway.app,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,39,0.2.0-draft,2026-08-04
patent.dev,1,35,Discoverable,,fail,fail,fail,pass,skip,skip,skip,fail,fail,,,30,0.2.0-draft,2026-08-04
patentprecheck.com,1,100,Agent-ready,,fail,fail,pass,fail,pass,pass,pass,pass,pass,,legacy,19,0.2.0-draft,2026-08-04
pathbound.ai,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,15,0.2.0-draft,2026-08-04
pathcoursehealth.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,15,0.2.0-draft,2026-08-04
pathin.me,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
pathrule.io,1,50,Discoverable,,pass,fail,fail,pass,skip,skip,skip,pass,pass,mcp-server-card-json,,30,0.2.0-draft,2026-08-04
patsnap.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
patternfetch.com,1,85,Connectable,,pass,fail,fail,pass,pass,fail,skip,pass,pass,mcp-bare,legacy,18,0.2.0-draft,2026-08-04
pawlisty.com,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,14,0.2.0-draft,2026-08-04
paxai.app,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,14,0.2.0-draft,2026-08-04
paycrow-app.fly.dev,1,45,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,fail,mcp-server-card-json,,14,0.2.0-draft,2026-08-04
payflowagent.net,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,14,0.2.0-draft,2026-08-04
payments.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
payotte.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,6,0.2.0-draft,2026-08-04
paypal.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,32,0.2.0-draft,2026-08-04
payperbyte.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,30,0.2.0-draft,2026-08-04
payram.com,1,85,Connectable,,pass,fail,pass,fail,pass,fail,skip,pass,pass,mcp-server-card-json,legacy,35,0.2.0-draft,2026-08-04
paysafe-agent.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,14,0.2.0-draft,2026-08-04
pcghrrzwqshejvifoxjq.supabase.co,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
pdf-generator-x402-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
pdf-redaction.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,17,0.2.0-draft,2026-08-04
pdf-tables-mcp.vercel.app,1,70,Connectable,,pass,fail,fail,fail,pass,fail,skip,fail,fail,mcp-server-card-json,modern,30,0.2.0-draft,2026-08-04
pdf2md.dev,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,pass,mcp-json,,14,0.2.0-draft,2026-08-04
pdf4me.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,17,0.2.0-draft,2026-08-04
pdfassistant.ai,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,14,0.2.0-draft,2026-08-04
pdfgate.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,15,0.2.0-draft,2026-08-04
pdfhaul.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,27,0.2.0-draft,2026-08-04
pdfinvoiceapi.com,1,0,Absent,,skip,fail,fail,skip,skip,skip,skip,skip,fail,,,3,0.2.0-draft,2026-08-04
pdfmakerapi.com,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,3,0.2.0-draft,2026-08-04
pdfops.dev,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,14,0.2.0-draft,2026-08-04
pdfrender.dev,1,85,Connectable,,fail,fail,pass,fail,pass,fail,skip,pass,pass,,legacy,24,0.2.0-draft,2026-08-04
pdfzen.site,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,14,0.2.0-draft,2026-08-04
pearl.com,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,30,0.2.0-draft,2026-08-04
peek.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,30,0.2.0-draft,2026-08-04
peeptrend.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
peerlytics.xyz,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,14,0.2.0-draft,2026-08-04
peerpush.com,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,pass,mcp-server-card-json,,14,0.2.0-draft,2026-08-04
peil.app,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
penantiaglobal.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,6,0.2.0-draft,2026-08-04
pencil.ink,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,19,0.2.0-draft,2026-08-04
pendia-community.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,6,0.2.0-draft,2026-08-04
penfield.app,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,29,0.2.0-draft,2026-08-04
penlog.app,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,16,0.2.0-draft,2026-08-04
pensiata.me,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,17,0.2.0-draft,2026-08-04
pentatrail.co,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
pentest-tools.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,17,0.2.0-draft,2026-08-04
pentonym.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,17,0.2.0-draft,2026-08-04
pepesto.com,1,70,Connectable,,fail,fail,pass,fail,pass,fail,skip,fail,fail,,legacy,34,0.2.0-draft,2026-08-04
pepita.dev,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,17,0.2.0-draft,2026-08-04
pepys.co,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,fail,,,13,0.2.0-draft,2026-08-04
perceptdot.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,17,0.2.0-draft,2026-08-04
perception.to,1,85,Connectable,,pass,fail,pass,pass,pass,fail,skip,pass,pass,mcp-json,modern,22,0.2.0-draft,2026-08-04
perch-app.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,6,0.2.0-draft,2026-08-04
percher.app,1,85,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,pass,,modern,20,0.2.0-draft,2026-08-04
perigeetides.com,1,85,Connectable,,fail,fail,pass,skip,pass,fail,skip,pass,pass,,legacy,14,0.2.0-draft,2026-08-04
periodfinder.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,25,0.2.0-draft,2026-08-04
periodix.net,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,14,0.2.0-draft,2026-08-04
periskop.ai,1,45,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,fail,mcp-server-card-json,,16,0.2.0-draft,2026-08-04
permit-api-production-7375.up.railway.app,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,27,0.2.0-draft,2026-08-04
perplexity.ai,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,28,0.2.0-draft,2026-08-04
perpvue.xyz,1,70,Connectable,,fail,fail,pass,pass,pass,fail,skip,fail,fail,,modern,20,0.2.0-draft,2026-08-04
persimmonhq.com,1,100,Agent-ready,,fail,fail,pass,fail,pass,pass,pass,pass,pass,,legacy,22,0.2.0-draft,2026-08-04
persnickety.bot,1,80,Connectable,,fail,fail,pass,fail,pass,fail,skip,pass,fail,,legacy,32,0.2.0-draft,2026-08-04
person-enrichment-x402-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
persona-mcp-server.onrender.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
persuadioai.com,1,75,Connectable,,fail,fail,pass,pass,pass,pass,fail,fail,pass,,legacy,21,0.2.0-draft,2026-08-04
pestprocrm.com,1,40,Discoverable,,fail,fail,fail,pass,skip,skip,skip,fail,pass,,,25,0.2.0-draft,2026-08-04
petabloom.com,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,3,0.2.0-draft,2026-08-04
petal.build,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,17,0.2.0-draft,2026-08-04
petforai.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
petraport.ai,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,17,0.2.0-draft,2026-08-04
pfx.ch,1,35,Discoverable,,fail,pass,fail,fail,skip,skip,skip,fail,fail,,,16,0.2.0-draft,2026-08-04
pga.com,1,70,Connectable,,fail,fail,pass,pass,pass,fail,skip,fail,fail,,legacy,37,0.2.0-draft,2026-08-04
phano.ai,1,50,Discoverable,,pass,fail,fail,fail,fail,skip,skip,pass,pass,mcp-server-card-json,,16,0.2.0-draft,2026-08-04
pharaoh.so,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,pass,mcp-json,,17,0.2.0-draft,2026-08-04
phasefolio.com,1,45,Discoverable,,pass,fail,fail,fail,fail,skip,skip,pass,fail,mcp-json,,25,0.2.0-draft,2026-08-04
philadelphiarestoration.org,1,100,Agent-ready,,pass,fail,fail,fail,pass,pass,pass,pass,pass,mcp-json,legacy,21,0.2.0-draft,2026-08-04
philidor.io,1,85,Connectable,,fail,fail,pass,fail,pass,fail,skip,pass,pass,,legacy,21,0.2.0-draft,2026-08-04
philongevity.com,1,80,Connectable,,fail,fail,pass,fail,pass,fail,skip,pass,fail,,legacy,18,0.2.0-draft,2026-08-04
phishunt.io,1,45,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,fail,mcp-server-card-json,,19,0.2.0-draft,2026-08-04
phone-mcp.com,1,35,Discoverable,,fail,fail,fail,pass,skip,skip,skip,fail,fail,,,15,0.2.0-draft,2026-08-04
phone-validation-x402-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
phoslabs.io,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,16,0.2.0-draft,2026-08-04
phronesisintel.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
physea.ai,1,85,Connectable,,pass,fail,fail,pass,pass,fail,skip,pass,pass,mcp-server-card-json,modern,22,0.2.0-draft,2026-08-04
pi22by7.me,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,14,0.2.0-draft,2026-08-04
picaos.com,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,17,0.2.0-draft,2026-08-04
picdefense.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,15,0.2.0-draft,2026-08-04
