apex,assessed,score,band,unassessed_reason,D1,D2,D3,D4,D5,D6,D7,C1,Q1,F1,F2,candidates_responded,protocol_era,requests,methodology_version,candidates_version
spec-api-mcp.vercel.app,1,35,Discoverable,,pass,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,mcp-server-card-json,,28,0.4.0,2026-08-07
specky.space,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,27,0.4.0,2026-08-07
specproof.ai,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,19,0.4.0,2026-08-07
specularis-mcp-audit-production.up.railway.app,1,70,Connectable,,fail,fail,pass,fail,pass,fail,fail,skip,skip,fail,fail,,legacy,33,0.4.0,2026-08-07
speedof.me,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,15,0.4.0,2026-08-07
speedrun-talent-network.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,17,0.4.0,2026-08-07
speedvault.io,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,29,0.4.0,2026-08-07
speeronnext-dev-chat-app.azurewebsites.net,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,39,0.4.0,2026-08-07
speko.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,20,0.4.0,2026-08-07
spendict.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,27,0.4.0,2026-08-07
spendnod.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,30,0.4.0,2026-08-07
spider.cloud,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,22,0.4.0,2026-08-07
